id,lgbtqiap
MM82DHMSHJ,No  
XMFONBIJLC,No  
MK0HQ5KLR9,No  
H7KSZI9ENA,No  
ZGGRDZ5FGK,I prefer not to answer  
YHV2A7F8JL,No  
TSRR6OX4VH,No  
66TS49W0Q8,Yes  
P3BCRG89QC,No  
VFZBEEZJF5,I prefer not to answer  
52K86DKFK1,No  
0YCAWVU5UC,Yes  
DRO0PIRDA6,No  
RET0YL83FF,I prefer not to answer  
TU14ZOXBYK,No  
FIV32VSME9,No  
SRFEQRDBO2,No  
JD676B1I4K,I prefer not to answer  
SKJGQP0QLL,I prefer not to answer  
21ALQC9W12,No  
NI6DI6YXMS,No  
7X8TZ0AMJK,I prefer not to answer  
6OI52VORHR,Yes  
2NZWE2R3SC,Yes  
DTQHLKH6B6,No  
3VEFJQ3QT9,Yes  
Y648KI16XW,No  
6YA5ASRQH1,No  
7VOVLF6EBZ,Yes  
6GIT9C6CJX,No  
X3J8UJUOX0,No  
YV8XD8EYL0,Yes  
PRTVPK0W51,No  
4WVGGBPB2Z,Yes  
LLO7QMWJNG,Yes  
WSEPXDYBEZ,No  
J6XR75YMTK,Yes  
9FMSAB3TFP,No  
55KEKPC998,No  
RX1T2N53CJ,No  
KXLHPJ8EF4,Yes  
3AS133BNS9,No  
4Q2KT4X1B6,Yes  
C4FNGQAB28,No  
H4MJ1WAFGA,Yes  
QAGOW8J0SB,No  
OXJNHPPFI0,I prefer not to answer  
EU2AXHMUSC,No  
XZB3ZWT7VV,I prefer not to answer  
YDFEFGM6J1,No  
9X8IEZKUNS,Yes  
30ILFLNMX5,Yes  
F7YJLVXA24,No  
XPIH7FJRO9,Yes  
1Z1EQQOHHL,Yes  
VU2XIOPALQ,Yes  
N319RZXTE2,No  
0FLPNPL84W,No  
LIML1OKMI1,No  
S8XKJQUWCI,No  
OK88NZYKY4,No  
7ZB43OILWC,Yes  
DMN3U6B74M,No  
1YSC420HIX,No  
F9K8U2ZZAJ,Yes  
IWYA5TQ33W,No  
SG2ID78MJH,Yes  
7TUVGPJ6NG,Yes  
BP26WGNEDH,No  
MVY9U9N9O9,Yes  
HPOSVVTSRE,I prefer not to answer  
3ZBVOOHZZO,Yes  
8A4UJBT3Z4,Yes  
LDJ65B1JDW,Yes  
CMALKT8D9J,No  
IRLTVWXB62,No  
DXD8ASZKM5,Yes  
99DKWN3T2R,No  
E8VJAHKLO8,I prefer not to answer  
HY1A60762V,Yes  
IPV7ZGSBIU,No  
MTS6SSY51P,Yes  
1AFKESQISC,No  
QKT1MPCONZ,No  
QVSXO6LVFF,Yes  
3NU4MGMYVB,Yes  
4XLOUZSVES,Yes  
K97GDWY8XB,No  
YMVNEAP3S6,No  
4XDG0ZWLBL,Yes  
A11XBMU37M,Yes  
BMMPPHKVKY,I prefer not to answer  
QSR8ZW7N5T,No  
D5L2HOUN34,I prefer not to answer  
85O2CD4TKV,No  
1TXPZ1RXTG,Yes  
B5OPJTV8QU,Yes  
969BBJOWWK,Yes  
XGKPVRI705,No  
T1LIKBII97,Yes  
OLMUOQDVQC,No  
7AYQ9Q7GI9,No  
Z2WZBW5QWW,Yes  
NL60S9I7HJ,No  
VVIQRZDHXE,Yes  
WF7Q7TAWT6,I prefer not to answer  
RI243ISLHJ,Yes  
2PP8X5FVQ6,No  
U0GV8BV0VK,I prefer not to answer  
5MQT3RHC5O,No  
NK9BUYYQVA,No  
KFTACC8FK8,No  
OGYTOJ83ZY,No  
XRJB5KZY2E,No  
WYDG0SS74H,No  
KCQ3JUB8PZ,No  
9ZKEO7273W,Yes  
EF9PR6E9AO,Yes  
041COWHASP,Yes  
XPXS8B83T5,No  
X06M8TMO3B,No  
YSYBT15O6E,No  
91D9DKCYEO,No  
ELT1EQIIW6,Yes  
28F5GKQLE0,No  
AT6FZK115N,Yes  
LYO541VN93,I prefer not to answer  
QPO4ZG2C3A,No  
TXZIPUZCFS,No  
DIXISBXW7I,No  
6VO68U142F,No  
B0K45V5R6M,No  
AG83YZY63R,No  
67XIZLMB5B,No  
9A4P6L08YI,Yes  
XQG82NJTPB,No  
5A7UZOD0RX,Yes  
CQNNDTQHOX,No  
A1L51908YN,Yes  
DEZQ3M637C,No  
LECAEULLJE,I prefer not to answer  
J4GV3OMHYP,No  
T5BOF46847,Yes  
DD7BEJ2YJG,Yes  
H695QC5M6M,No  
2NDO7FN4XC,Yes  
I4PAETT0TO,No  
2SBUIOZE6B,No  
RN71XLCSUV,I prefer not to answer  
W7ZTP1K095,No  
VP82FM89GF,Yes  
SQU512WNIT,Yes  
IMTVPK8U28,Yes  
NIIRLFSEIS,Yes  
2BM2O2CW4R,No  
ZNL41VR2MJ,Yes  
MV4TLQ7QYO,Yes  
HLTQKNBU73,No  
AED11I9BI1,Yes  
WT3IXDDXGZ,No  
5BLFAVXMHD,Yes  
2V820QIDRP,Yes  
Y26XJJ31W8,I prefer not to answer  
2TL1RK9IER,No  
Z74Z0HNKYN,No  
JQWBJKA9KY,No  
O2MSHJ0FAA,No  
LLZUWWERZ7,Yes  
4P8V0RT3R1,Yes  
L7QHPRHG3C,No  
1E41SGIFVD,Yes  
SR6QPSTE7A,I prefer not to answer  
CSGZB2XYJF,No  
QGT3GESH4H,No  
GRKYZWTUGN,No  
HSPFLJP6JC,Yes  
N6TPZNGGLM,No  
IJMH3DAAV3,Yes  
3ETNORS927,No  
27OAWLMSOG,Yes  
O8XBCPMN17,No  
UO69LWGUMN,I prefer not to answer  
2L8ZZ8XNO0,Yes  
YVGFHC1H3W,Yes  
UISGOBWE2J,No  
LVW2QAS366,Yes  
KRIAGOMTET,No  
8YCA9NJLWR,No  
54OXCIHSQA,No  
GLK439AZO7,Yes  
9GTYTNMWVM,Yes  
E1BMPQ1DL2,No  
U1KQY13PU6,Yes  
K2ZEQIL98G,No  
9W1LCQS6QP,I prefer not to answer  
GSJMGVF4XD,No  
EP58IEGYUM,Yes  
ATGJ7LJG5S,Yes  
4STKZF0ZED,Yes  
JKUS1DT0YN,Yes  
OK3LPJX7M5,Yes  
TQ4CUVQD4I,No  
51CEH9FRRG,I prefer not to answer  
ZNRWKL1RZ7,Yes  
XC7ZMVRPT8,No  
U8DZL21Q39,Yes  
2CNFFHUTM3,No  
6CO2ELU8UD,Yes  
0P5WW56K3Z,Yes  
GTGJ5Y9WRN,Yes  
N5JU3QXT4L,Yes  
1I1A3SMX0E,No  
DK42JOT0AJ,Yes  
AAVKJQDDQ4,Yes  
HQ3O6LDA0I,No  
OSC7RC6R0P,No  
ILOWRZA8BG,No  
IB3V4EWXVH,I prefer not to answer  
3EQ1D2X53G,No  
C6S7VZKSE6,Yes  
T29LKXG1X8,Yes  
JWPTRW5HLF,Yes  
H3C0ZXO8FC,Yes  
5ONRWAS3RQ,No  
S8WGO3IIKV,Yes  
L323BE4F0Q,I prefer not to answer  
Y7RMB9EOCQ,No  
DLNA99EVUF,Yes  
0HUPAV0ZRF,No  
3YMJAJPTEH,No  
1F6N9XM4QA,I prefer not to answer  
LQR8POD4OB,Yes  
IXPYCTZ9NX,Yes  
J4334PQNK1,No  
1DJ96ZY6X7,No  
1Q9R8EY4IN,No  
P7WWXKB819,Yes  
IMLUVTX9F4,No  
24BEB00XEI,Yes  
38ERUGSGEZ,Yes  
ZAHUSN0CQI,No  
2HQUL1PPYJ,No  
OLHO5TFDUE,No  
36BP0FYM28,No  
UIS0B7UKJJ,No  
ZRU3R6AUR5,Yes  
3SVC8ECKH2,No  
P1JUBDXQ0A,No  
RBOOBSDT7M,Yes  
HGWPRKE8LW,No  
SN3KVME47G,Yes  
SWJ7TRG6KS,No  
5U9P1I6M8F,Yes  
PL65KQVSWJ,No  
QD3M2KD3KN,No  
AMUWYYGXJT,Yes  
KXRT0LG9QZ,Yes  
3S6B5MBH5T,Yes  
RYBB0E9QA2,Yes  
P4HQWQ6L2B,No  
GYI6IYI27S,No  
NRWL38UISQ,I prefer not to answer  
B5TQ0PFETQ,No  
EMZI4DFZA6,No  
0AENQPMPAU,Yes  
ZSYH38CPFL,No  
R3I2TS9A5Q,No  
HPSSV94HOL,I prefer not to answer  
6M0EQMCEPS,Yes  
FXUBTJS3M1,Yes  
4OHJKXQYJ1,Yes  
B76330LNZK,No  
JUOX1GCDUV,Yes  
6XP792LB9O,No  
34HYEXF597,No  
Y6UPCMT2K2,Yes  
O0DFU9FXN3,No  
OUK78SIDAF,Yes  
JNOD7VM4P7,Yes  
K8P6F0AXM9,Yes  
XTBH3IPUXJ,No  
A18PF97RQK,No  
HUUQWBIOLG,Yes  
UHL0P3S517,No  
167T4OEG03,Yes  
7GTMD9DGGB,Yes  
LNN70Q5E2E,Yes  
4WK6V4N4X0,No  
DDUA9Z5732,No  
XDICRUENBN,Yes  
BIZUTVXYQH,Yes  
6TXZSHFKDQ,No  
WSX4YM2MFI,No  
0AYVCXIPQ7,No  
ZADFDFPVLL,No  
2TW0TVZQ0W,No  
FDJKOI280K,No  
65O7GV3QF9,I prefer not to answer  
YP9D78PTOP,Yes  
Z8CXE0V6JC,Yes  
GGC542592N,No  
5Q5LACXMAY,Yes  
L5DU25AKKY,No  
6BTAH65PQ5,No  
9OKMZ74A7P,Yes  
H6HA7FB0JE,No  
ADOBEBMK5P,No  
GV14OXZ5R3,No  
6XYYOFPROB,No  
UOTY2BXSRG,Yes  
OB6OZR7BV3,Yes  
JMS0NHAQKJ,I prefer not to answer  
VZB9JS0VI6,No  
M6NG8G9SOY,No  
I6AEB1PU3X,No  
V3FPQ6M2FY,I prefer not to answer  
ACZ3ALYAAM,No  
ARZPCIMSGC,No  
AMYOJL8OCL,No  
DP85NRQUE6,No  
EV88FY5UBR,Yes  
7X0JMR4GCV,Yes  
J469QO1XH5,Yes  
ESUYPWHV4E,Yes  
ELDAHC0FZP,No  
4KCH5FE51B,Yes  
9ZB94GVLK2,Yes  
NLBJCHL3EI,No  
A1MNA5HIDL,No  
HW8EHMJZ2G,I prefer not to answer  
RLR251TKT0,Yes  
7LAIXRE2BE,Yes  
0QINUSHEM5,Yes  
VBYDGB21A3,Yes  
REJDFQTR5I,No  
N2RNFE5AQA,Yes  
Q596GR76SA,Yes  
53XWLM51T3,Yes  
GFXUR91BVY,No  
T8XKY769OE,Yes  
QSOZ3E73ZU,No  
ESFQ4FEJKM,Yes  
LNQRID651G,Yes  
K378F2KD6U,No  
R3102SB644,Yes  
74BYOFFTNX,Yes  
R75O8E81VT,Yes  
DNGQ1FH5B0,Yes  
B9AL35WCW5,No  
Y73B7CYHD9,I prefer not to answer  
PPFSP0SOHU,No  
8PKPCD89OZ,Yes  
KPO06WTMTS,Yes  
BS8M0Q9HHX,Yes  
SZH15CBQNQ,Yes  
T1EXSNHYNV,Yes  
5HA1VENJNI,Yes  
LND71KQ3A8,Yes  
72JAUXBAQQ,I prefer not to answer  
5FKA3AAVNP,No  
9FOY7HTQS3,Yes  
DVCZ4FXQ4A,Yes  
XQCPA91DXR,Yes  
B4J1LX18VI,I prefer not to answer  
J4QUK56NN5,Yes  
JQKHRB51C1,Yes  
LF6Z0WODXF,Yes  
9PKDQR4MI7,No  
F630P1U5RP,No  
DTKAG7N5S8,Yes  
IOYXSH201R,Yes  
IZAT5EU3XU,Yes  
AT4Z3TG75W,No  
7N8WUNNZ5Y,I prefer not to answer  
FOPV9RBZSD,Yes  
1AY61TH8ZK,I prefer not to answer  
TFXHQ0WBBQ,Yes  
GQ1F900FYB,I prefer not to answer  
Q9RPMTTH9H,Yes  
SFM6A2GCO0,No  
A81AD8UXCU,Yes  
US47RALJRC,Yes  
BXNY4YNIBG,No  
Q1WTI747BV,No  
KNO9N2UU6I,Yes  
D1PPMQHKTB,I prefer not to answer  
ZSX22QAR3J,Yes  
OP174HX79V,No  
VFJ16PJX9C,No  
V7KXY172XE,Yes  
DWFMQT5N6X,No  
HZX27L3WXI,No  
ZTCSJTWXA9,No  
33YFOI8X21,Yes  
I6RR6X544R,No  
Q536I3ZCYV,I prefer not to answer  
BVN4GU1XNG,No  
QKRGRVTJMQ,No  
9BT010CCBZ,No  
NPZSF6T5P2,No  
BNYEH74F7J,No  
DBPCM3BS5W,Yes  
D66AC9FIDA,No  
8COKPWPMXR,No  
UV9Z1606FU,No  
DD9OWCJ9AP,No  
2DR9UCHNEK,No  
WPCXKNMKD7,No  
8UZK0KD9HK,No  
R701QYOMB6,No  
F764PYWSGD,Yes  
ZLHOVRC9RV,Yes  
ZSKWITI548,Yes  
PY2A6FCMX3,No  
V0VD48W5P7,Yes  
8LBRHFPQGL,No  
Y436C75IEZ,No  
XNMULTAQ3E,Yes  
BHPN9L03DN,Yes  
TOR5OZPM98,No  
82SQF5W4FY,No  
28KH215XOO,Yes  
7QZLMS2WA4,No  
09SJG8H7JH,Yes  
LQDCF0BY2G,No  
927KB5H2TP,No  
8CTS4HVUVE,Yes  
499D91HYQK,No  
41ODXTIE24,No  
0WBX63K81Q,Yes  
38BYV9OGZM,Yes  
1QF1LFR65C,No  
OUEHBYZ59U,No  
JA2KBS48FY,I prefer not to answer  
VI3YG6M7Z1,No  
YQHIFYJXG7,Yes  
CMIAVUQ2XT,No  
IXDY89VWNL,Yes  
UKEES7A4ZS,No  
064SEO6ZSG,No  
P654LD2I6U,Yes  
37KXM6WQGA,No  
F3W1ZN6SIN,No  
KC8QFP4V6H,No  
QWR0QZC654,No  
4KEOT8I9TI,No  
KIGEYNY0WP,Yes  
01I0LBA0PY,Yes  
221MJH7OME,Yes  
SZBLKFSO2Q,No  
A4UOYCBS3P,Yes  
RSL5GJCBN4,No  
C07VSNGQAR,No  
D0YCO6HER2,Yes  
5IP551OC7V,I prefer not to answer  
892555WPSJ,No  
7DABYN07GK,No  
VCLWPXY32C,No  
337AM8HAZY,I prefer not to answer  
2IT6LKTM0I,No  
HE2F5XICWZ,No  
FW91DBBO70,Yes  
IUGEYPKCWK,No  
2N75M7DQ6A,No  
DGH4TIN8OR,No  
COITDZSXR7,Yes  
MQNNXXTEV2,No  
Q9JJRMBNRN,No  
5QWTN0K7B3,No  
JNFPDA0O69,Yes  
B0V00F50KZ,Yes  
5UKRHZ8UME,No  
58PD3MUNC9,No  
SK3485564V,Yes  
M5WFEHDU6A,No  
3PSZ94DSCF,No  
GUVVJ5D0CK,No  
QJQQ6VLBCZ,No  
XSE0N5URI8,Yes  
JMB1YZBQ9O,I prefer not to answer  
UJQD5YQDE7,No  
GR3KDY508A,Yes  
347WEKGHIZ,Yes  
VSFRS7D38U,No  
6Q5FSIFLKW,Yes  
R43R2V0TOH,Yes  
3BODZC5RHJ,Yes  
0955TO17UO,No  
7DEP4GF27I,Yes  
S92HXGQSS1,Yes  
1CPRKRPQCT,Yes  
GZLPUY2VUW,No  
8RGPD512UU,No  
XI8BIH1ZO6,No  
FIBK8YT0II,Yes  
MZFUY7PNX8,Yes  
FZWZ3V6KUK,No  
US81552IAK,No  
HQOTMIS13Q,Yes  
IACXP4TOPR,Yes  
K4KX4OF1MA,Yes  
BWX90MNPDZ,Yes  
7QA6HD5RUJ,No  
H3T8VYKDTL,Yes  
AUIU7GDYX8,No  
Q4WLA1U880,Yes  
ULIC6789GA,I prefer not to answer  
NB50R95SGQ,No  
9N2NIDJM85,Yes  
NPTWKMAFW2,No  
VCHCNOM9LE,Yes  
425J33GNON,Yes  
O7KN6UWQH8,Yes  
YY6KMDK4JL,I prefer not to answer  
OJRCP9JOM9,No  
G0P68UDF6E,No  
DH413NQDH3,No  
3029TJWW2T,Yes  
C9JN5ESWEM,I prefer not to answer  
2480A4BH0H,No  
D09THWBWS4,Yes  
6GRTZQY03T,No  
AWR1SC7BKI,Yes  
VSRQI7PQCE,No  
1ABVXU066I,No  
J04V0MOYZ7,I prefer not to answer  
M4XRI9H929,Yes  
1ANDHH9WDW,Yes  
RYOKNZ3KPD,I prefer not to answer  
HZ865Y257L,Yes  
JRHQSZBHMY,No  
KN9O67NV12,No  
MCZIYR60SM,No  
VWF2PK22X6,Yes  
D5XTAYDYFJ,No  
E0DBD8SK1H,No  
7VZPI0SJFC,Yes  
IXDHP7SZBC,Yes  
HJT8KQXAOY,Yes  
L76HQYAJUL,Yes  
PRT387SUE6,I prefer not to answer  
DQYIMPW4B9,Yes  
LT9D2J982T,Yes  
SSNTCFVF15,I prefer not to answer  
RN9EFF12GH,Yes  
OUD15BPEX6,Yes  
B4QEQDE00O,Yes  
6RJ0EA2RDG,No  
AC8KWNZDW2,No  
7MS9ZL0K7O,No  
MILHKPOWL6,Yes  
LX595IX1P9,Yes  
WWFTKPSKOI,No  
KBLTJSFWZM,I prefer not to answer  
Q28U6B8OUN,No  
2GV7K90RTR,No  
9MHBX3OA95,No  
1PZJ40CH5U,No  
STOTHN78IU,No  
RIYV2YDT4C,No  
EVTTQMRMF6,Yes  
UP0ECZ40AA,No  
QF3MVTQVQZ,No  
SYWBKMLI0C,No  
2NLB5PYCD2,No  
6AMRKNDPAZ,Yes  
DNWK9F73NA,Yes  
T9BMHD9S95,No  
SAJTQ0NYM0,Yes  
G3A7QZIO4C,Yes  
AYQJM6CWZJ,No  
IZT34IIB30,No  
HQZB11NA2S,No  
UCLFVLGGW8,No  
YRLTG6YJSN,No  
70RFUDLQMY,Yes  
FMXRPIRJ5T,No  
IWJR61NDC7,No  
2XZTYL6UVQ,No  
KZOKR50MK0,No  
BZN3Z6K9ZN,Yes  
3I4YIY37SC,No  
TAHHXYF0VD,No  
8CYKFJDZV0,I prefer not to answer  
EU6ZG58S3N,No  
4HOXSAUHUU,No  
X2ITRBCPUE,No  
BSOV03CJG3,No  
ID08FR6NRL,I prefer not to answer  
4XED7AXXXD,I prefer not to answer  
FMQDFYLXAV,Yes  
L14UHOIDYX,No  
UOAAVU9YYI,No  
6VKIFB76WJ,No  
94ESQGNGSE,Yes  
OAXS3ZJQYQ,No  
RFPNR01U9Q,No  
HOVQQ9KJEC,No  
84IIC8I8TK,Yes  
L160794TYG,No  
2JGGJ1C36S,No  
SNITR1237B,No  
6CAGLYYXEA,Yes  
KQWE4RHGVS,I prefer not to answer  
F79GLM1KDW,I prefer not to answer  
TH7E5MBWLK,No  
8696J7N7G5,Yes  
8Q303YDG4W,No  
46R1KD5EEB,Yes  
6FC03NWL1I,Yes  
MDW0988F5Q,No  
UQBMXS5PI0,No  
DDWEU0ITE9,I prefer not to answer  
3VVQR75L4K,No  
1NVCBXOQDR,Yes  
VJQMDZY4TB,Yes  
HNKOYW8VVZ,No  
ONNGKUBYUJ,Yes  
KL6JEX6545,Yes  
HQP0PT9YCD,No  
63NW5069UZ,Yes  
YV0R9RA8ZG,Yes  
5PQA8KX4GF,Yes  
Q8DF8VWLCF,Yes  
4UX09A8XO2,No  
4V9BURBDAF,Yes  
AGNTMKCXWQ,No  
QX0DFASF2P,No  
31VVRB922M,No  
74WA7FZD3T,No  
WZSEX8FLI0,Yes  
E4OZX8DW0A,Yes  
KR6SRSE82I,No  
TA9M6J5ZNU,No  
UH4O38VGXO,Yes  
1WWLT5V6F8,No  
HPUYHQ2G2O,Yes  
JWS8X4G72Q,No  
3YPGIXGR68,No  
Z9LZVYOA6O,No  
Y55FD8APH8,Yes  
JUHRHXZBF2,Yes  
SRC7QR84IM,Yes  
B7XFG27UUV,No  
7D6WHFKNDJ,Yes  
AHNLXEA70L,No  
NSQWBAOFT3,No  
RNLAMLPSTI,No  
QA13AVR892,Yes  
2CS8R5U3DH,No  
D5G0OMMK1U,Yes  
7RB8WVAJ30,No  
WKB15IXKMN,No  
RT1ZK9JOXS,Yes  
SS5DL3JVW5,Yes  
7JKRTEB9KL,Yes  
B74KHPYHBC,No  
EILW89RG9M,No  
JIBTAFTM1D,Yes  
1VDIJIQXIU,Yes  
FAPZI7ZMKC,No  
BRGV1OY1GY,Yes  
9YQQ2GGXTK,No  
64K55LZ01N,No  
C8FC2ZAFRY,No  
YR7C3CU1J5,No  
TOK7R3BCFJ,Yes  
FJKUEUZCUC,Yes  
S26UFZ3KRP,Yes  
J86JP4WTO0,No  
49EHF2PE7L,Yes  
CJRCZIO1OH,No  
DOKVF94MPG,No  
0FNW6VAI9E,No  
2H49NJ58NT,No  
8ZXBICG7DU,Yes  
ZB23ZF72VP,No  
VTQQZ1KZ5A,Yes  
WNPOQ6CDSL,No  
23NKXORYA2,No  
J1MUW0X75B,Yes  
QZNVKMORXN,No  
G3EB9RUW0E,I prefer not to answer  
Z87GY6X8RR,Yes  
WZ9IG8BHEY,No  
WY1L4V2Y5C,No  
4EFUG0XTDV,Yes  
7MYXO7BQJV,No  
GG8GOYF40D,Yes  
IX687D0HBM,No  
BQHOO0L63W,Yes  
VUEVTK9TSU,No  
D8N4LCA6S3,No  
Z4DQDKHU48,No  
ZIE8R7GYYH,Yes  
07GM5HAR72,No  
E4FGS5U09R,Yes  
FG9PBDLVTA,Yes  
TL2SBS73XW,Yes  
7KG1A70Q7M,Yes  
LWIPSNBA1E,No  
BI0W5J63W0,No  
S23CRCM3XW,Yes  
R961ROVA7P,No  
NF4LBGBR1I,I prefer not to answer  
F0D8AQKAUH,Yes  
P64ZE2BGEN,No  
BVP5J3ZQXM,No  
N5B2MLLZ7W,I prefer not to answer  
IMWJR23SRZ,Yes  
TT0UCIXQKK,No  
N5W9QAUPMD,No  
7ZJFM45BTS,Yes  
CYZRG2FKMR,No  
3DM3J0NJMR,No  
BTFWZC4SIV,No  
T7M7S2IS8O,No  
07K01KX6NY,No  
4YAOKI2QNP,No  
CWHYGD8WDD,I prefer not to answer  
YE8MVODM1I,Yes  
OQ2638UPOQ,Yes  
HV1AYSGABX,No  
U5I2576L7V,No  
RT75B0W51H,No  
C2XLDMZB14,Yes  
ZD4HI4EN19,No  
PH848RYJAL,Yes  
TIPTWJNRLJ,No  
591O65NDE5,Yes  
B1PIHKMV0Y,I prefer not to answer  
56925VXQFM,No  
OTWMA74CX8,No  
6OJ6V90EIR,No  
WFILQY34XX,No  
DJQBLX4VBK,No  
6S2QMFMUN9,Yes  
07FDEQQKX5,Yes  
Y9OSAWNNLC,Yes  
DEQHIYCQ9D,Yes  
4Z8TCWASMX,Yes  
47LYBMURV9,No  
9AF6XXMRP2,Yes  
I7FJUD4CX0,Yes  
NQRDYN540R,No  
UINCBXMILS,No  
ARUQ53WJZK,Yes  
5RRA8PY6W5,Yes  
78GXA7GRRG,I prefer not to answer  
F4AYV2ILEF,I prefer not to answer  
RZKFNHBPT7,No  
Z64AWUBYQ2,I prefer not to answer  
66STS6QYI1,No  
MP07DUB398,No  
QLDQUXUUVD,No  
QGDCXKXEII,Yes  
QRO5HDHZ6O,Yes  
3KGGDDUU82,I prefer not to answer  
UEXX8FQMQ9,Yes  
0Z5S12JF21,I prefer not to answer  
ZIF0AJ4JAD,Yes  
TAB4QTE3FQ,No  
177W46U7BI,No  
LZ14XSH8AA,No  
VCHY1RW7XV,Yes  
R0RDA1M9VS,No  
017RQ9QPN4,No  
AQTWJVVM7Z,No  
ONNQT9NTOF,I prefer not to answer  
3W5WP3MOOY,I prefer not to answer  
525BTRF47H,No  
SU7GI8BG2F,Yes  
JNMUEI9QBW,Yes  
DHR5DUZUKD,No  
GM5PIF42X5,No  
1KVTX5KD1R,No  
C882KXYQFH,No  
SW25S32NEZ,No  
SNM1Z9FJQH,Yes  
80R27RH1C8,Yes  
270SNZJ6DB,No  
BL8H3HE4OT,No  
09YB8SQ04Y,Yes  
1EQMCY6V5K,No  
19B6VCT408,No  
MNZYG9KQ0C,Yes  
IMAHR3B0CB,No  
QW7JXLMIBR,Yes  
QF1CUPV2GQ,I prefer not to answer  
N5CB2VUC5Q,No  
0IH1JFEW2C,Yes  
PQ5KQ0WC4T,Yes  
KPYA7243M6,Yes  
2K5SL3FTPI,Yes  
MVJXVJS6ET,No  
JEONI1N2NT,No  
1NGP4X4VI3,I prefer not to answer  
213TO5ALO8,Yes  
JV6K0KIMVW,Yes  
8D4EWZSSCE,Yes  
T7CAF2FVM4,No  
5KAIQRXRFW,No  
KZ03ODNM2P,Yes  
1E7H5ZYHB3,No  
SRQWDD97J5,Yes  
CSPZVUI6K5,No  
S8FEV5VDHS,No  
VMSN6EZILP,No  
OJCZ4H7ZE8,No  
QN3Z02SRCP,Yes  
L7VHAXRJYD,No  
5XQM07531J,No  
8E7RHC7BH4,Yes  
5DDNIUDUCQ,No  
CFO0FJVEJL,No  
7R3M1ONA2P,Yes  
M38TI13021,Yes  
H2BEJAM4KI,Yes  
PCJ5E6ASBB,No  
17M02GNDOZ,No  
NBBNIENS62,Yes  
HE4BTQYRTQ,Yes  
2BRZGQDVZW,No  
N25H0MBQOZ,Yes  
01EX4T5OH1,Yes  
QKEIW7NDSV,Yes  
VJ2KSTNQ5H,No  
DLPYPWCMCK,No  
RIP7SQFKTB,Yes  
HPIRSJ1Y8R,I prefer not to answer  
MJQ8485AQI,No  
2KMBG8T03A,Yes  
ECRCM91UFA,Yes  
L13P2D7UOP,I prefer not to answer  
RPZE2GZPK4,Yes  
MIY64Q074D,Yes  
16UWCQ9PDG,No  
V56KGG5FR7,I prefer not to answer  
5VXUS7XXSC,No  
I14K9JY3MI,No  
3DKABPAZGJ,Yes  
BGPOPL57YW,Yes  
T3D5J7010R,Yes  
RI2CDK6CA4,No  
J1BLHYYI7K,No  
30D9L4N4A4,Yes  
BSYPF2MWES,No  
ZKAMLXDPJS,I prefer not to answer  
SVNZVXLIVY,No  
7DAXU76DDA,No  
S9WH0GF5VS,Yes  
UYMCEE2ND5,Yes  
RF89P0F2UJ,Yes  
KQU38GZMH9,I prefer not to answer  
CG64QYEM9P,Yes  
B7UCBICDLI,No  
JHIRZNPTK4,No  
XH49XR0353,No  
Y09BAPMXUD,No  
AUXSINFDBL,No  
1X0FOJ1E76,I prefer not to answer  
BG2CJ9NXSW,I prefer not to answer  
JMLONBMGGR,Yes  
KLT47PRZT7,No  
QZEPW5AB06,Yes  
1PMJHJRDD8,Yes  
PAOCN0DMM1,No  
EDAZ7MSZ5W,No  
6KLX74L1WP,No  
M204STU1WQ,Yes  
UKLZW3M8QY,No  
S25IFH7LH6,Yes  
EW2VTZR26Z,No  
RLX3MYR8WU,No  
9W5SKM8XR4,No  
RG82BWIFN8,No  
C811PQ4XP1,No  
2UMTNE42AZ,No  
0RT8GPFRAU,Yes  
CQKZHYE8PJ,No  
ZVA4GWAAD3,Yes  
IX1P32NJ5V,Yes  
99NLDVZGR4,I prefer not to answer  
IPQGV4E0YF,Yes  
0OZCRDLN6I,Yes  
94AASH95P1,Yes  
K84PX6IORI,No  
J8THFWWL8G,Yes  
PPGM252CCG,No  
JYOV1QC202,No  
40PG4R14V0,No  
FGRCZQ83HY,No  
ZQD04HKAVO,No  
WWIP8Q0G6U,I prefer not to answer  
N30I19KO3O,No  
74TGRQTKIY,Yes  
P0W6FGIS4Z,No  
YISU9WWDVL,Yes  
X5NT5W6D4W,Yes  
0MP8258NYG,Yes  
JO0V60QGNF,Yes  
7WXDCPDYN4,No  
7E63TXNOUS,No  
P2FGEUSVP6,Yes  
I91LTVHTMM,No  
QS4VMISAVA,Yes  
1ITBFYC8U9,Yes  
294LBLKFQ1,No  
8JAAR6QWJC,Yes  
6Y4Y5ID9QR,Yes  
B6K1VL7OY1,No  
70IGDY4PH4,No  
4VXGYG1159,No  
JP17AKFV6O,Yes  
DX92DLFJ6I,No  
1IBZ3CAX7X,Yes  
F8QQ437ISU,Yes  
FHCDG8P9VZ,Yes  
6BUC8TUYLS,I prefer not to answer  
HQ79SXUIH9,I prefer not to answer  
4QE1U4R2UR,I prefer not to answer  
CNGRMD7LOH,Yes  
XOK46WNJY3,No  
QPQWBK9LXR,Yes  
SRUVBPBYHG,No  
0HH2PFK9BL,No  
0K7FD4XVI9,Yes  
S7MI2J3GMM,Yes  
2A8R5Y9KXT,Yes  
SL2BTTNYQQ,Yes  
